id,listing_date,neighborhood,price,sqm,rooms,bedrooms,bathrooms,floor,elevator,furnishing,heating,energy_class,year_built,nearest_metro,condo_fees,deposit_months,contract_type,description
ML-2025-56731,20/08/2024,Isola,757,77,3,2,2,1,False,partly furnished,hp,F,1990.0,M2,271.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-09949,2024-02-02,Porta Garibaldi,1310,63,3,2,1,2,True,unfurnished,heat pump,,1984.0,M2,247.0,2,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-31003,2025-03-26,Porta Venezia,1046,58,2,1,1,3,True,unfurnished,autonomous,E,,M2,199.0,1,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-70741,15/10/2025,Quadrilatero,€3901,64,3,2,1,4,True,furnished,autonomous,G,1951.0,M3,197.0,1,3+2,"Two-bedroom, with elevator, near metro M3."
ML-2025-04079,2025-08-05,Zone Quadrilatero,€ 4500,105 sqm,5,4,2,1,True,furnished,autonomous,,1992.0,M2,292.0,1,3+2,"Four-bedroom, with elevator, near metro M2."
ML-2025-61808,24/10/2025,magenta,906,54,3,3,1,6,True,furnished,central,,1974.0,M5,255.0,1,student,"Three-bedroom, with elevator, near metro M5."
ML-2025-09689,08/11/2025,brera,2768,68,3,2,1,ground floor,True,furnished,heat pump,C,1997.0,M2,260.0,3,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-75910,2025-12-09,Baggio,380,75,3,3,1,7,True,furnished,central,G,1969.0,M3,181.0,2,temporary,"Three-bedroom, with elevator, near metro M3."
ML-2025-71631,2025-12-20,Navigli,€ 1128,121,4,4,1,2,True,furn.,central,G,1901.0,M2,330.0,2,4+4,"Four-bedroom, in historic building, with elevator, near metro M2."
ML-2025-05292,2025-09-04,lambrate,€ 380,63 sqm,3,2,1,3,False,unfurnished,autonomous,E,1911.0,M3,,1,temporary,"Two-bedroom, in historic building, near metro M3."
ML-2025-53913,2025-07-18,corvetto,380,98,3,3,1,7,True,partly furnished,autonomous,c,,M3,182.0,1,3+2,"Three-bedroom, with elevator, near metro M3."
ML-2025-47164,2024-08-08,Zone Brera,3922,108,4,3,2,5,True,furnished,autonomous,E,,M1,313.0,2,3+2,"Three-bedroom, with elevator, near metro M1."
ML-2025-95588,23/09/2025,Città Studi,380,68 sqm,3,2,1,ground floor,True,furnished,central,,1966.0,M2,205.0,3,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-03970,2025-11-13,de angeli,€ 583,65,2,2,1,4,True,unfurnished,autonomous,,1904.0,M1,172.0,2,3+2,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-68158,2025-08-18,Città Studi,380,62,3,3,2,4,True,unfurnished,central,,1992.0,M2,196.0,1,temporary,"Three-bedroom, with elevator, near metro M2."
ML-2025-54395,2024-07-13,isola,€380,64,4,3,1,2,False,unfurnished,autonomous,G,2010.0,M5,,3,4+4,"Three-bedroom, near metro M5."
ML-2025-96256,2024-06-06,isola,669,94,4,3,1,4,True,partly furnished,central,g,1916.0,M2,,1,4+4,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-73462,09/10/2025,Centro Storico,€ 2363,76,3,3,2,7,True,furnished,central,D,1936.0,M3,239.0,2,temporary,"Three-bedroom, with elevator, near metro M3."
ML-2025-28512,2025-05-23,porta garibaldi,€ 1751,76,3,2,2,4,True,unfurnished,autonomous,E,1987.0,M2,220.0,2,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-10890,2025-05-14,lorenteggio,€380,47,2,1,1,1,False,partly furn.,central,D,1925.0,,164.0,2,4+4,"One-bedroom, in historic building."
ML-2025-58248,05/08/2025,corvetto,€380,50 sqm,3,2,1,4,True,unfurnished,central,D,,M3,150.0,3,student,"Two-bedroom, with elevator, near metro M3."
ML-2025-84921,02/08/2024,Zone Centro Storico,€2725,148,6,6,2,7,True,unfurnished,heat pump,c,1982.0,M1,307.0,2,student,"Six-bedroom, with elevator, near metro M1."
ML-2025-55863,2024-05-03,Bocconi,€ 1159,66,3,2,2,0,False,partly furnished,autonomous,C,,M1,197.0,1,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-58048,2025-01-23,porta romana,696,53 sqm,1,1,1,3,True,furnished,centr.,F,1903.0,M1,168.0,2,3+2,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-52361,26/09/2025,Zone Greco,380,116,4,4,2,0,True,furnished,autonomous ,,1986.0,M1,220.0,2,4+4,"Four-bedroom, with elevator, near metro M1."
ML-2025-37155,2025-02-14,centro storico,€ 2112,77,2,1,2,ground floor,False,furnished,autonomous,C,,M5,273.0,1,4+4,"One-bedroom, near metro M5."
ML-2025-89740,2024-02-16,baggio,€380,86,4,3,1,4,False,partly furnished,autonomous,,1908.0,M1,218.0,3,student,"Three-bedroom, in historic building, near metro M1."
ML-2025-16668,2025-02-15,de angeli,647,67,2,1,2,5,True,partly furnished,central,,2016.0,M1,172.0,2,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-52770,2025-09-09,brera,€ 2244,63,3,2,1,7,True,furnished,autonomous,G,1986.0,M1,,1,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-86947,2025-10-21,centro storico,€ 1995,66 sqm,3,2,1,1,False,unfurnished,central,F,1940.0,M1,224.0,1,temporary,"Two-bedroom, near metro M1."
ML-2025-26364,07/07/2025,de angeli,€566,43,2,1,2,3,False,unfurnished,autonomous,D,1918.0,M2,127.0,1,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-42238,20/02/2025,quadrilatero,€ 3024,68,2,1,1,3,False,furnished,autonomous,,2008.0,M1,224.0,1,student,"One-bedroom, near metro M1."
ML-2025-70196,03/01/2025,Porta Garibaldi,1813,78,3,3,1,3,True,partly furnished,central,F,1928.0,M1,233.0,2,4+4,"Three-bedroom, in historic building, with elevator, near metro M1."
ML-2025-12774,16/07/2024,Greco,380,134,5,5,2,7,True,furnished,autonomous,,1946.0,M1,287.0,2,4+4,"Five-bedroom, with elevator, near metro M1."
ML-2025-26485,2024-11-16,Zone Tortona,€ 710,72,2,2,1,7,True,partly furnished,autonomous,C,1915.0,M3,,1,student,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-72419,2025-09-04,Navigli,€520,31,2,1,2,1,False,partly furnished,autonomous,g,2022.0,M2,136.0,2,4+4,"One-bedroom, near metro M2."
ML-2025-08336,24/07/2025,isola,€ 457,68,3,3,2,6,True,furnished,autonomous,B,1992.0,M3,209.0,1,3+2,"Three-bedroom, with elevator, near metro M3."
ML-2025-37560,06/07/2025,centro storico,1929,183,7,6,2,5,True,unfurnished, autonomous,D,1995.0,M1,434.0,3,4+4,"Six-bedroom, with elevator, near metro M1."
ML-2025-58863,19/09/2025,Zone Corvetto,€380,95 sqm,4,3,2,6,True,unfurnished,central,D,1996.0,M2,173.0,2,temporary,"Three-bedroom, with elevator, near metro M2."
ML-2025-85045,2024-03-13,magenta,€1074,53,2,2,1,first,True,furnished,central,G,1949.0,M5,,1,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-13748,2025-02-21,quadrilatero,4500,86 sqm,4,3,1,4,False,furnished,autonomous,E,1947.0,M1,228.0,1,temporary,"Three-bedroom, near metro M1."
ML-2025-53429,12/05/2024,porta romana,€ 814,54 sqm,2,1,1,1,True,partly furnished,autonomous,G,1914.0,M2,228.0,3,student,"One-bedroom, in historic building, with elevator, near metro M2."
ML-2025-71421,2025-02-17,corvetto,€ 380,44 sqm,3,3,1,7,True,unfurnished,central,G,1926.0,M2,,1,4+4,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-39694,20/04/2025,brera,2035,62,2,2,1,1,False,unfurnished,autonomous,G,2005.0,M1,237.0,2,4+4,"Two-bedroom, near metro M1."
ML-2025-43819,2025-11-01,de angeli,765,72,4,4,1,4,True,furnished,autonomous,C,1972.0,M2,183.0,1,3+2,"Four-bedroom, with elevator, near metro M2."
ML-2025-45985,06/06/2025,bocconi,€ 509,36 sqm,1,1,2,first,False,unfurnished,autonomous,D,2004.0,M2,,1,student,"One-bedroom, near metro M2."
ML-2025-86619,2025-06-13,Zone Lambrate,€ 380,47,2,2,1,3,False,unfurnished,central,G,1940.0,M2,167.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-61510,10/09/2025,Zone Corvetto,380,70,3,2,1,3,True,furnished,central,G,2004.0,M2,128.0,1,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-40473,2025-04-01,de angeli,€ 570,61,3,3,1,6,True,furnished,autonomous,,1988.0,M2,191.0,2,temporary,"Three-bedroom, with elevator, near metro M2."
ML-2025-00966,18/09/2024,baggio,380,80,3,3,1,ground floor,True,furnished,autonomous,G,1928.0,M2,204.0,3,3+2,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-39619,2025-07-03,quadrilatero,€ 2225,46,2,2,1,3th,False,unfurnished,central,,1919.0,M3,162.0,2,4+4,"Two-bedroom, in historic building, near metro M3."
ML-2025-81615,2025-07-21,bicocca,€380,90,4,4,2,2,False,furnished,autonomous,E,1976.0,M3,224.0,2,3+2,"Four-bedroom, near metro M3."
ML-2025-42886,2025-05-05,Tortona,€ 579,46,2,1,1,7,True,partly furnished,autonomous,E,2000.0,M2,172.0,2,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-39343,17/12/2025,Zone Tortona,€ 1633,124,5,5,3,2,False,furnished,central,E,,M1,321.0,2,3+2,"Five-bedroom, near metro M1."
ML-2025-71372,2025-12-25,affori,380,38,1,1,1,7,False,partly furnished,autonomous,C,1944.0,M3,111.0,1,4+4,"One-bedroom, near metro M3."
ML-2025-97140,10/02/2025,corvetto,380,48,2,1,1,7,False,furnished, autonomous,D,1914.0,M1,159.0,1,3+2,"One-bedroom, in historic building, near metro M1."
ML-2025-15518,2025-03-06,bocconi,€ 1179,81,4,3,1,4,True,unfurnished,central,B,2007.0,M5,240.0,2,temporary,"Three-bedroom, with elevator, near metro M5."
ML-2025-94410,07/09/2025,Porta Garibaldi,€ 4027,125,5,4,2,1,True,empty,central,B,2014.0,M3,231.0,1,4+4,"Four-bedroom, with elevator, near metro M3."
ML-2025-34130,2024-07-13,isola,380,78,3,2,1,1,False,unfurnished, autonomous,D,,M1,213.0,2,3+2,"Two-bedroom, in historic building, near metro M1."
ML-2025-58661,08/10/2025,Navigli,€673,85 sqm,4,3,2,ground floor,False,partly furn.,autonomous,,2004.0,M3,239.0,2,4+4,"Three-bedroom, near metro M3."
ML-2025-26788,2025-04-24,navigli,727,70 sqm,3,2,2,6th,False,furnished,autonomous,,1955.0,M1,156.0,2,4+4,"Two-bedroom, near metro M1."
ML-2025-02156,23/08/2024,navigli,€ 470,49 sqm,3,2,1,1,False,furnished,autonomous,,2017.0,M1,200.0,2,4+4,"Two-bedroom, near metro M1."
ML-2025-38796,19/02/2025,brera,2226,59 sqm,2,2,1,2,True,furnished,autonomous,F,2022.0,M5,215.0,2,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-88273,2024-12-10,Brera,€1297,46 sqm,2,1,1,5,False,unfurnished,autonomous,E,1939.0,M3,196.0,1,3+2,"One-bedroom, near metro M3."
ML-2025-91165,04/09/2025,bicocca,€ 380,45 sqm,2,1,1,4,True,partly furnished,autonomous,E,1933.0,,159.0,1,temporary,"One-bedroom, with elevator."
ML-2025-37642,2024-08-07,Zone Isola,786,81,3,2,1,6,True,furnished,autonomous,,1918.0,M3,216.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-63132,13/02/2025,Zone Quarto Oggiaro,€ 380,47,1,1,1,0,True,partly furnished,autonomous,B,1937.0,M1,123.0,1,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-77134,2025-11-23,Zone Città Studi,€ 380,78,3,2,2,1,True,furnished,central,F,1906.0,M3,239.0,2,temporary,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-50327,21/04/2025,Zone Centro Storico,€1118,44,2,2,1,6,True,partly furn.,central,g,2007.0,M5,195.0,2,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-81191,2024-02-27,quadrilatero,€3492,78,3,2,1,2,False,furnished,heat pump,D,1905.0,M3,199.0,1,student,"Two-bedroom, in historic building, near metro M3."
ML-2025-12901,2025-06-12,porta venezia,886,59,2,2,1,1,False,partly furnished,central,G,2009.0,M2,,1,3+2,"Two-bedroom, near metro M2."
ML-2025-93308,15/12/2025,corvetto,€ 380,115,4,3,1,7th,True,unfurnished,central,D,1926.0,M2,257.0,1,student,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-57626,2024-06-06,porta venezia,€ 1404,78,3,2,1,0,True,partly furnished,autonomous,E,1965.0,M5,258.0,1,3+2,"Two-bedroom, with elevator, near metro M5."
ML-2025-15615,19/01/2024,Zone Porta Garibaldi,€ 1894,108,4,4,1,3,True,unfurnished,central,g,,M2,267.0,2,student,"Four-bedroom, with elevator, near metro M2."
ML-2025-79872,18/11/2025,Baggio,380,54,2,2,1,5th,True,furnished,autonomous,F,1997.0,M5,126.0,3,3+2,"Two-bedroom, with elevator, near metro M5."
ML-2025-92904,2025-08-02,Corvetto,380,71,4,4,1,1,True,partly furnished,central,F,2006.0,M2,165.0,1,4+4,"Four-bedroom, with elevator, near metro M2."
ML-2025-36094,2024-08-12,Zone Porta Venezia,951,50 sqm,3,2,1,first,False,unfurnished,heat pump,F,,M1,230.0,2,temporary,"Two-bedroom, in historic building, near metro M1."
ML-2025-46587,2024-07-26,Centro Storico,1677,61,2,1,1,0,False,furnished,autonomous,,1989.0,M1,226.0,2,4+4,"One-bedroom, near metro M1."
ML-2025-90286,14/01/2025,Quadrilatero,3295,64,2,1,1,0,True,unfurnished,heat pump,,1961.0,M2,259.0,1,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-53908,12/09/2025,Centro Storico,1707,54,2,2,2,4,False,partly furnished,central,,2015.0,M1,247.0,1,4+4,"Two-bedroom, near metro M1."
ML-2025-35147,04/02/2024,Zone Quadrilatero,€2742,46,2,1,1,first,False,unfurnished,central,,2018.0,M2,,1,temporary,"One-bedroom, near metro M2."
ML-2025-64138,2024-03-22,Tortona,862,43,1,1,1,5th,True,furnished,autonomous,C,1979.0,M5,145.0,2,temporary,"One-bedroom, with elevator, near metro M5."
ML-2025-16046,2024-08-25,Greco,€ 380,31,1,1,1,3,True,partly,autonomous,,1975.0,M1,121.0,2,temporary,"One-bedroom, with elevator, near metro M1."
ML-2025-34111,25/07/2025,porta garibaldi,965,48 sqm,2,2,1,2th,True,furnished,central,C,,M3,201.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-82771,25/03/2025,Città Studi,€ 500,87 sqm,4,3,1,6th,True,furn.,autonomous,G,1933.0,M2,196.0,2,student,"Three-bedroom, with elevator, near metro M2."
ML-2025-09367,2025-01-26,Porta Venezia,776,40,1,1,1,first,False,furnished,autonomous,D,,M3,190.0,2,temporary,"One-bedroom, near metro M3."
ML-2025-56558,2025-03-09,lambrate,€380,43,2,2,1,3th,True,furnished,auto.,E,1944.0,M2,,1,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-68131,2025-01-21,città studi,674,131,5,5,2,1,True,unfurnished,autonomous,F,1969.0,M5,269.0,1,4+4,"Five-bedroom, with elevator, near metro M5."
ML-2025-51679,08/12/2025,Zone De Angeli,560,56,2,2,1,1,True,furnished,central,,1900.0,M2,153.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-38981,2025-01-10,baggio,380,78,3,3,1,1,True,furnished,central,E,1917.0,,197.0,2,4+4,"Three-bedroom, in historic building, with elevator."
ML-2025-92568,2025-09-05,Magenta,1945,88 sqm,4,4,1,2,False,furnished,central,D,,M1,300.0,2,3+2,"Four-bedroom, near metro M1."
ML-2025-80851,02/05/2025,brera,€3687,88,3,2,2,3,True,partly furnished,central,E,1954.0,M2,,1,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-82477,2025-04-16,Porta Venezia,692,41 sqm,2,1,1,3,False,unfurnished,central,F,1928.0,M1,188.0,1,4+4,"One-bedroom, in historic building, near metro M1."
ML-2025-09724,2025-01-03,isola,408,65,2,2,1,first,True,unfurnished,heat pump,E,1988.0,M2,187.0,2,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-99272,06/01/2024,baggio,380,40,2,1,1,0,True,unfurnished,autonomous,E,2014.0,M2,135.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-50547,06/12/2025,Zone Navigli,1670,165,7,6,2,ground floor,True,furn.,centr.,E,1950.0,M3,341.0,2,temporary,"Six-bedroom, with elevator, near metro M3."
ML-2025-69165,17/10/2024,bicocca,€380,40,1,1,1,5,False,partly furnished,central,D,1994.0,M2,,1,4+4,"One-bedroom, near metro M2."
ML-2025-37765,14/04/2024,Zone Tortona,504,49 sqm,2,2,1,7,True,furnished,central,D,1936.0,M3,235.0,1,3+2,"Two-bedroom, with elevator, near metro M3."
ML-2025-57960,26/07/2025,Quadrilatero,€2223,49,2,2,1,0,False,furnished,central,,1905.0,M1,205.0,2,student,"Two-bedroom, in historic building, near metro M1."
ML-2025-71026,2025-11-18,magenta,€ 985,41,1,1,1,0,True,furnished,autonomous,G,1907.0,M3,,2,4+4,"One-bedroom, in historic building, with elevator, near metro M3."
ML-2025-53883,2024-04-05,Città Studi,€ 820,112,5,4,2,6,True,furnished, autonomous,G,2004.0,M5,285.0,1,4+4,"Four-bedroom, with elevator, near metro M5."
ML-2025-57059,2025-12-07,Bocconi,€2028,163 sqm,7,7,2,first,False,furnished,central,A2,1966.0,M2,382.0,1,student,"Seven-bedroom, near metro M2."
ML-2025-35599,07/07/2025,Zone Isola,€ 456,59,2,1,1,5,True,unfurnished,central,,,M1,,2,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-99214,13/06/2024,porta venezia,861,44,2,1,2,first,True,furnished,auto.,G,1932.0,M3,180.0,2,temporary,"One-bedroom, with elevator, near metro M3."
ML-2025-18093,03/11/2025,sempione,516,32,1,1,1,6,True,furnished,autonomous,D,1932.0,M1,139.0,1,student,"One-bedroom, with elevator, near metro M1."
ML-2025-37393,2024-06-12,quadrilatero,3431,64 sqm,2,1,1,4,False,unfurnished,autonomous,E,1953.0,M2,202.0,3,4+4,"One-bedroom, near metro M2."
ML-2025-82512,2025-01-09,baggio,380,63,3,2,2,first,True,unfurnished,autonomous,F,1974.0,,159.0,1,temporary,"Two-bedroom, with elevator."
ML-2025-47526,2024-02-03,quadrilatero,3111,56,2,1,1,ground floor,True,partly furnished,autonomous,E,1983.0,M2,203.0,1,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-00664,2025-09-24,Brera,€ 1923,76,4,3,2,4,True,furnished,autonomous,E,1930.0,M5,225.0,1,student,"Three-bedroom, with elevator, near metro M5."
ML-2025-10138,2025-08-10,porta garibaldi,1923,80,3,2,2,6,True,partly furnished,autonomous,g,2015.0,M1,264.0,1,3+2,"Two-bedroom, with elevator, near metro M1."
ML-2025-88784,2025-11-01,porta garibaldi,€ 1864,78 sqm,3,3,1,6,True,unfurnished,autonomous,F,2015.0,M2,254.0,2,temporary,"Three-bedroom, with elevator, near metro M2."
ML-2025-99159,20/03/2025,Porta Garibaldi,€ 1357,63,3,3,1,4th,True,unfurnished,central,F,1998.0,M1,240.0,1,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-26248,2024-07-18,Zone Isola,€ 389,48,1,1,1,4,True,furnished,autonomous,,1934.0,M1,157.0,1,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-21053,10/05/2025,Lorenteggio,380,88,4,4,2,5,True,unfurnished,central,D,,M3,182.0,1,temporary,"Four-bedroom, in historic building, with elevator, near metro M3."
ML-2025-23940,2025-12-11,Zone Porta Garibaldi,1233,70,3,2,2,1,False,furnished,autonomous,G,1938.0,M3,221.0,1,student,"Two-bedroom, near metro M3."
ML-2025-91480,06/10/2025,porta garibaldi,€ 2594,96,4,4,1,2,False,unfurnished,autonomous,G,1948.0,M5,268.0,1,4+4,"Four-bedroom, near metro M5."
ML-2025-00707,09/03/2025,isola,645,92,4,3,2,ground floor,False,unfurnished,autonomous,G,1957.0,M1,245.0,1,4+4,"Three-bedroom, near metro M1."
ML-2025-09712,2025-09-05,Zone Centro Storico,1330,43,1,1,1,6,True,furnished,autonomous,,1911.0,M1,201.0,1,student,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-36000,2025-09-05,Nolo,380,42,2,2,1,4,False,furnished,autonomous,G,1920.0,M2,199.0,2,3+2,"Two-bedroom, in historic building, near metro M2."
ML-2025-97872,11/05/2025,porta venezia,981,54,2,1,1,6,True,partly furnished, autonomous,A1,1982.0,M2,194.0,1,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-08881,23/06/2024,Città Studi,380,48,2,2,1,3,False,unfurnished,autonomous,,2001.0,M3,193.0,1,4+4,"Two-bedroom, near metro M3."
ML-2025-33261,05/03/2025,Centro Storico,€2105,91,4,3,2,7,True,unfurnished,centr.,,1976.0,M3,277.0,2,student,"Three-bedroom, with elevator, near metro M3."
ML-2025-18454,2025-05-23,corvetto,380,79,3,2,1,7th,True,partly furnished,autonomous,,,M5,203.0,1,student,"Two-bedroom, with elevator, near metro M5."
ML-2025-32853,23/02/2025,porta garibaldi,€ 2524,103,5,4,2,4,True,furnished,autonomous,,2020.0,M1,288.0,1,4+4,"Four-bedroom, with elevator, near metro M1."
ML-2025-68830,02/08/2025,affori,380,80 sqm,3,2,1,6,True,unfurnished,central,F,2009.0,,165.0,1,temporary,"Two-bedroom, with elevator."
ML-2025-19981,2024-07-08,Porta Garibaldi,1141,75 sqm,3,2,1,3,False,partly furnished,autonomous,,1944.0,M5,202.0,1,4+4,"Two-bedroom, near metro M5."
ML-2025-41533,16/08/2025,centro storico,€2577,107,5,4,2,1,False,furnished,autonomous,c,,M1,,1,4+4,"Four-bedroom, in historic building, near metro M1."
ML-2025-16176,2025-12-05,lambrate,€ 380,83 sqm,4,4,1,1,True,furnished,central,,1907.0,M2,171.0,1,temporary,"Four-bedroom, in historic building, with elevator, near metro M2."
ML-2025-01095,2025-05-12,città studi,€433,72,3,2,1,7,True,partly furn.,central,,1956.0,M3,221.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-49959,2024-02-19,Bicocca,€ 380,118,5,4,2,first,True,furnished,centr.,D,1975.0,,222.0,1,4+4,"Four-bedroom, with elevator."
ML-2025-31688,2024-05-01,Isola,789,73,3,3,2,4th,False,furnished,heatpump,C,1979.0,M1,252.0,1,4+4,"Three-bedroom, near metro M1."
ML-2025-74400,18/05/2025,città studi,380,63,3,2,1,4,False,furnished,autonomous,D,1975.0,M2,185.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-00613,2025-06-09,De Angeli,393,52,3,3,1,0,True,partly furnished,autonomous ,C,1988.0,M2,210.0,2,4+4,"Three-bedroom, with elevator, near metro M2."
ML-2025-04978,2025-11-22,Zone Città Studi,380,90,4,3,1,6,False,unfurnished,central,E,1943.0,M5,230.0,2,student,"Three-bedroom, near metro M5."
ML-2025-91517,2025-12-06,magenta,2054,108,4,4,1,ground floor,True,furnished,centr.,G,,M3,271.0,1,4+4,"Four-bedroom, with elevator, near metro M3."
ML-2025-43225,2025-08-19,bocconi,€ 1336,69,3,2,1,4,True,furnished,heat pump,,1906.0,M5,235.0,2,3+2,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-86046,2025-10-21,bocconi,1630,111,5,5,2,4,False,furnished,central,E,1943.0,M2,283.0,2,4+4,"Five-bedroom, near metro M2."
ML-2025-10664,12/04/2025,Corvetto,380,35,1,1,1,1,True,unfurnished,autonomous,B,2009.0,M3,133.0,1,temporary,"One-bedroom, with elevator, near metro M3."
ML-2025-35328,13/05/2025,Navigli,620,69,3,3,1,2,True,partly furnished,central,F,1995.0,M1,203.0,2,3+2,"Three-bedroom, with elevator, near metro M1."
ML-2025-69604,11/11/2024,Isola,€563,69,3,2,1,4,True,furnished,autonomous,E,1951.0,M2,199.0,2,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-24045,22/05/2025,Lambrate,€ 380,54 sqm,2,1,1,first,False,unfurnished, autonomous,,1982.0,M5,227.0,1,4+4,"One-bedroom, near metro M5."
ML-2025-22127,12/05/2025,Porta Garibaldi,€ 3211,161 sqm,7,6,2,3,False,unfurnished,autonomous,E,1919.0,M3,314.0,1,3+2,"Six-bedroom, in historic building, near metro M3."
ML-2025-10692,2024-11-27,Sempione,762,68,3,3,1,ground floor,False,partly,autonomous,F,1985.0,M3,186.0,1,4+4,"Three-bedroom, near metro M3."
ML-2025-34795,2025-10-05,Isola,€ 397,61,3,3,1,1,True,unfurnished,central,D,1932.0,M1,226.0,2,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-70518,2025-10-11,Porta Venezia,€ 1267,71,3,3,1,1,True,furnished,central,G,1995.0,M1,253.0,2,3+2,"Three-bedroom, with elevator, near metro M1."
ML-2025-29325,2025-09-15,sempione,380,35,1,1,1,ground floor,False,unfurnished,heat pump,G,1940.0,M3,143.0,2,temporary,"One-bedroom, near metro M3."
ML-2025-12044,2025-08-15,quadrilatero,2636,54,2,2,1,6,True,unfurnished,autonomous,E,1913.0,M2,166.0,1,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-62525,2025-07-13,quadrilatero,4500,99 sqm,4,3,1,3,True,unfurnished,autonomous,G,,M2,309.0,1,3+2,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-66953,2025-09-27,città studi,€ 380,56,2,2,1,6,True,furnished,autonomous,,2022.0,M3,158.0,2,3+2,"Two-bedroom, with elevator, near metro M3."
ML-2025-40844,2024-01-14,sempione,657,52,2,1,1,2,False,furnished,autonomous,A2,1945.0,M1,180.0,2,4+4,"One-bedroom, near metro M1."
ML-2025-25835,2025-01-05,affori,€ 380,111,5,5,2,1,False,furnished,autonomous,G,1978.0,,233.0,2,temporary,Five-bedroom.
ML-2025-73170,11/11/2024,porta romana,€ 1592,112,5,4,2,0,True,furnished,auto.,F,,M1,253.0,2,3+2,"Four-bedroom, with elevator, near metro M1."
ML-2025-72929,02/02/2025,Zone Brera,2664,84,3,3,1,ground floor,True,furnished,central,,1998.0,M1,274.0,2,student,"Three-bedroom, with elevator, near metro M1."
ML-2025-59988,08/08/2025,corvetto,380,60,3,3,1,5,False,furnished,autonomous,,1912.0,M1,173.0,2,temporary,"Three-bedroom, in historic building, near metro M1."
ML-2025-39324,13/04/2025,Quadrilatero,€ 3329,64,3,3,1,3,False,furnished,central,C,1955.0,M1,202.0,2,temporary,"Three-bedroom, near metro M1."
ML-2025-50470,03/09/2025,quadrilatero,2507,53 sqm,2,2,1,first,True,furnished,autonomous,c,1924.0,M2,188.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-13684,14/06/2025,Zone Porta Romana,€571,49 sqm,2,1,1,5,True,partly furnished,autonomous,,1984.0,M2,218.0,3,temporary,"One-bedroom, with elevator, near metro M2."
ML-2025-00288,2024-04-06,Porta Garibaldi,€ 1011,49,2,1,1,2,False,unfurnished,heat pump,B,1969.0,M2,181.0,2,student,"One-bedroom, near metro M2."
ML-2025-27738,26/09/2025,de angeli,€ 663,56,3,2,2,1,False,furnished,autonomous,E,1933.0,M5,195.0,2,4+4,"Two-bedroom, near metro M5."
ML-2025-51931,2024-12-04,Sempione,€ 541,49,3,2,1,4,True,unfurnished,auto.,F,1985.0,M2,187.0,2,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-69005,13/10/2025,bocconi,€ 723,40,2,1,1,1,True,unfurnished,heat pump,,2008.0,M3,,3,temporary,"One-bedroom, with elevator, near metro M3."
